# from Appl. Phys. B (2017) 123:182 DOI 10.1007/s00340-017-6755-2
450.0, 9.535
450.84088126317226, 9.561720990497285
455.9651758960543, 9.724871841367618
461.25401209971693, 9.896609579125862
466.0727295297207, 10.052604690922934
471.00897665313914, 10.18999488112953
475.357575309484, 10.311642445374954
480.52888181973196, 10.404667053327335
485.8177180233946, 10.483380183133198
490.8714948402278, 10.528103552341074
495.4551528834021, 10.56209331293906
500.27387031340584, 10.594294138768731
506.3854143709716, 10.626494964598402
513.7897850560993, 10.6467
519.5487400334208, 10.658695790428073
525.1901653173277, 10.6666
530.5965312144051, 10.6663
536.0028971114824, 10.658
541.291733315145, 10.647962181818183
545.9929210517341, 10.626494964598402
551.0466978685673, 10.594294138768731
556.1004746854005, 10.56924905201232
561.036721808819, 10.533470356646019
566.6781470927258, 10.476224444059937
572.4371020700473, 10.397511314254075
578.5486461276131, 10.333109662594733
585.2478386522524, 10.297330967228433
597.1183376871397, 10.283019489081912
603.4649411315349, 10.247240793715612
609.9290742693448, 10.21146209834931
615.5704995532517, 10.18999488112953
621.9171029976469, 10.16852766390975
628.3812361354568, 10.15
634.4927801930226, 10.147060446689968
640.4867945571735, 10.17568340298301
645.423041680592, 10.18999488112953
650.0066997237662, 10.20072848973942
